area_sqft,bedrooms,bathrooms,floors,age_years,parking,distance_city_km,near_metro,furnishing,locality_rating,price_inr
3736,1,4,2,28,1,22.24,0,Unfurnished,2.6,26831087.623308167
3731,1,3,3,28,1,26.45,0,Unfurnished,3.8,26606987.96370622
3096,2,3,1,13,0,21.17,1,Unfurnished,3.6,24192164.94900966
1781,3,4,2,32,3,13.66,0,Semi-Furnished,3.0,17080630.781889897
4676,5,3,4,20,2,6.53,0,Furnished,4.1,38065394.59722059
3509,6,4,3,28,0,31.04,1,Furnished,3.4,30427119.213983484
4036,2,3,3,2,3,12.19,0,Furnished,2.9,31557067.77688885
4855,6,2,3,16,0,14.11,1,Unfurnished,3.2,38375266.55249759
1647,4,3,3,19,2,19.42,1,Unfurnished,4.9,17411711.330810554
2296,2,5,3,20,1,19.42,1,Semi-Furnished,4.0,20699485.12481264
4186,3,2,3,1,3,16.78,1,Furnished,3.6,33651295.76014884
3748,2,3,1,17,1,34.27,1,Unfurnished,3.9,28226489.471572906
1972,3,3,3,13,2,19.96,0,Furnished,3.3,18215471.338243246
4583,3,4,2,14,0,10.33,0,Semi-Furnished,3.6,35221124.984586604
1428,1,4,1,9,2,1.5,0,Semi-Furnished,2.6,13792831.5328081
1483,3,1,2,8,3,13.43,1,Semi-Furnished,4.5,15554138.950603008
1587,2,1,1,34,3,15.46,0,Furnished,3.7,14010666.07448634
917,1,4,3,20,3,15.61,1,Furnished,3.6,11366941.901685081
425,5,5,2,31,0,29.07,0,Furnished,4.4,9785455.543404458
2929,2,3,2,15,0,29.65,0,Semi-Furnished,4.1,22574663.0903788
1436,2,1,3,21,3,4.98,1,Unfurnished,2.6,13341580.403382182
3052,1,2,1,26,3,6.02,1,Semi-Furnished,2.8,23808194.049892858
2523,4,5,3,30,1,5.76,1,Furnished,4.1,24447027.395681214
870,2,4,1,20,1,9.88,0,Unfurnished,3.7,10138691.049288128
4459,6,2,4,3,3,11.68,0,Semi-Furnished,3.6,36944446.08647762
1709,5,2,4,10,0,16.73,0,Furnished,2.8,17015297.176731568
3709,5,1,3,6,2,10.45,0,Unfurnished,2.6,29687971.423242465
1656,5,2,3,3,2,1.21,1,Semi-Furnished,3.8,18818420.392853137
3631,3,2,1,27,0,22.49,0,Furnished,4.3,27836607.869632438
2301,6,2,4,7,2,27.35,1,Semi-Furnished,4.9,23109770.043434225
3861,2,5,1,6,2,34.92,1,Unfurnished,3.6,30398759.026497092
3876,4,5,2,28,2,23.12,0,Semi-Furnished,2.6,31267135.672080915
2321,6,1,1,4,1,18.61,1,Semi-Furnished,4.1,22544149.37855733
4925,1,2,2,11,0,19.81,1,Furnished,3.8,35655171.36884264
4151,4,3,4,13,1,17.19,1,Furnished,3.7,33845270.54955062
1919,6,5,4,5,3,2.42,1,Semi-Furnished,3.0,22716561.42330677
3473,3,2,4,15,0,25.53,0,Furnished,4.1,26915450.88056342
4686,3,1,2,20,2,26.8,0,Semi-Furnished,4.5,34536780.946279
3410,4,3,4,24,2,12.1,0,Semi-Furnished,4.1,28371383.09267988
4811,4,2,4,20,3,5.32,1,Semi-Furnished,4.8,38621466.17163244
4187,4,3,3,16,2,15.93,0,Semi-Furnished,4.9,33790963.36514099
4224,4,4,2,27,3,29.08,1,Unfurnished,4.9,34373392.54546345
2482,1,5,4,9,2,26.4,1,Furnished,3.7,21631331.145551752
3701,1,1,4,18,1,19.97,1,Furnished,4.9,27751099.70055851
1386,3,1,2,4,0,19.87,0,Unfurnished,2.5,12024619.18880925
2771,4,4,3,14,1,16.7,1,Unfurnished,4.2,24875470.35916776
3019,5,2,4,10,2,27.8,1,Semi-Furnished,4.7,26800250.657203127
1850,6,5,4,13,3,20.25,0,Furnished,3.8,21318245.589925673
4963,1,2,4,9,2,22.71,0,Furnished,2.7,35302981.60292042
778,5,5,1,23,3,13.42,1,Furnished,4.1,14382108.518209701
1064,5,4,2,20,3,4.93,0,Furnished,3.9,15376153.822608676
4853,1,3,3,13,3,7.67,1,Semi-Furnished,2.7,36240409.93511832
726,4,3,4,16,3,18.74,1,Semi-Furnished,4.0,11825671.27595934
698,5,3,3,15,2,32.65,1,Unfurnished,4.9,11622901.838088594
1030,3,5,2,33,2,14.66,0,Semi-Furnished,3.0,12336326.294168884
2681,6,2,2,26,2,21.08,1,Semi-Furnished,2.7,24469637.699631307
3678,3,1,2,23,0,8.63,0,Furnished,4.6,28412066.501256116
3794,6,5,4,33,1,18.19,0,Semi-Furnished,4.6,32901533.17446792
2366,5,3,2,24,0,11.92,0,Semi-Furnished,3.7,21637115.366536617
2927,6,4,2,27,1,3.68,1,Furnished,5.0,28691960.800390083
2698,6,2,3,5,3,14.84,1,Semi-Furnished,3.6,26020569.49756124
536,2,2,4,33,1,12.13,0,Semi-Furnished,3.7,6898546.8178955
3642,3,1,3,29,3,23.37,0,Semi-Furnished,3.2,27441620.884927675
1272,1,2,4,27,0,3.78,0,Unfurnished,4.9,11187392.126279615
2052,2,1,4,27,2,18.54,0,Unfurnished,2.8,15736161.033277232
3724,1,5,3,1,2,6.55,0,Semi-Furnished,4.4,29934752.278561793
4142,2,3,2,8,0,31.8,1,Unfurnished,3.8,30775074.02202217
3270,5,3,4,9,3,23.36,0,Furnished,2.8,28323160.95337494
3508,6,2,1,14,0,7.57,1,Unfurnished,3.8,30170192.125049222
1244,1,2,3,20,2,18.62,1,Unfurnished,2.9,11096674.109567303
1016,5,4,3,23,2,21.88,0,Semi-Furnished,2.8,13236721.162747294
1554,5,3,4,30,3,3.13,1,Unfurnished,4.9,18275284.899488926
1656,6,3,2,20,2,9.68,1,Semi-Furnished,4.2,19511185.425738443
4566,2,1,1,17,0,1.48,0,Semi-Furnished,3.3,32960139.428374667
2392,4,5,4,3,1,5.68,0,Furnished,2.7,23033384.5678142
4993,2,2,1,17,3,16.65,0,Furnished,3.0,36755587.43008966
1669,4,3,3,9,2,21.02,1,Semi-Furnished,4.8,18060384.29602075
1416,2,4,3,20,1,19.04,0,Unfurnished,4.3,13561953.165451018
4964,5,2,1,21,0,4.23,0,Semi-Furnished,4.9,38878841.643283434
2203,2,4,1,17,0,3.06,1,Furnished,3.4,20122644.04918186
1480,1,3,3,22,2,5.29,0,Furnished,3.0,13647700.89417956
1084,6,4,3,7,1,7.48,0,Unfurnished,4.0,15283279.298069503
2214,2,4,2,29,3,29.23,0,Furnished,4.0,19289734.334214594
2579,3,2,3,29,0,19.65,1,Unfurnished,3.5,20745485.284235805
558,4,4,1,31,3,27.58,1,Semi-Furnished,2.7,9985304.481000237
2596,5,2,2,9,1,27.01,1,Unfurnished,4.2,23255549.215695877
1044,1,1,2,0,1,23.04,1,Semi-Furnished,3.4,9882880.071903503
2570,3,4,4,2,1,12.38,0,Unfurnished,3.1,22110090.46057316
2476,5,2,3,5,1,25.69,1,Unfurnished,3.3,22272330.16218836
1304,1,1,2,19,0,3.92,0,Furnished,3.7,11310698.59242337
2216,2,5,1,21,0,21.28,0,Furnished,2.7,18907764.42032456
1246,5,4,2,31,1,16.11,0,Furnished,4.2,15354495.269186046
2977,5,2,1,2,1,22.33,1,Unfurnished,3.0,25618989.874326702
4303,6,5,3,16,2,19.49,1,Semi-Furnished,4.3,37469094.727053255
3935,5,4,1,24,1,21.57,1,Furnished,3.4,33171384.85840327
3700,2,3,1,33,3,24.31,1,Furnished,3.4,28998073.534118388
4638,1,1,4,4,0,14.69,1,Furnished,4.5,33948437.38569469
2602,3,3,1,16,1,21.11,1,Semi-Furnished,2.7,22005640.178851336
971,1,2,2,3,1,33.63,1,Furnished,4.8,10310571.659135066
3934,1,5,3,20,2,33.41,1,Furnished,4.2,30707940.422754362
2186,2,3,3,12,3,34.23,1,Unfurnished,3.8,18763794.36504281
717,1,1,4,27,0,1.4,1,Unfurnished,3.9,7473397.832966104
2017,3,1,3,6,2,8.31,0,Unfurnished,2.7,17212373.7137574
471,1,1,3,11,0,13.3,1,Furnished,2.6,5988693.462408047
1097,3,4,3,1,3,23.98,0,Furnished,4.7,14032682.000362424
855,4,5,4,24,3,18.27,0,Unfurnished,4.7,12708407.556087023
3826,1,3,3,18,1,25.37,1,Furnished,3.7,28874971.11265282
2711,6,5,2,5,3,17.85,1,Furnished,4.5,28188622.139984205
2505,3,1,1,17,0,21.07,1,Furnished,3.4,20668225.493460707
1754,6,1,1,22,2,34.51,1,Semi-Furnished,3.1,17671486.09229199
2789,2,2,3,5,2,31.62,1,Unfurnished,3.4,22004647.32675477
2036,3,3,1,24,1,3.98,0,Unfurnished,3.5,18069900.962655284
1530,3,1,4,23,2,2.04,1,Unfurnished,3.2,14758902.850411758
3523,2,4,1,22,1,4.36,0,Unfurnished,4.7,27946145.921080504
2314,5,4,1,34,2,29.44,1,Furnished,3.2,22289412.951959953
2882,5,4,4,16,3,19.61,1,Semi-Furnished,2.8,26629448.65501892
1213,6,2,2,17,1,29.73,1,Furnished,2.9,14936072.596900191
4897,4,1,4,9,1,3.57,0,Semi-Furnished,2.6,36857740.618905425
1873,2,3,2,28,1,2.08,0,Unfurnished,4.3,16499970.66471766
3629,2,3,3,4,3,1.77,0,Semi-Furnished,3.3,29092409.63400974
1531,6,1,3,29,3,33.83,1,Semi-Furnished,4.5,16926883.262954053
1197,3,1,1,18,2,21.73,1,Unfurnished,4.5,12457249.605721239
699,1,1,3,22,1,1.93,0,Furnished,4.8,8118226.890219972
4479,6,2,4,9,1,18.67,1,Semi-Furnished,4.6,37139233.4006809
2418,6,5,2,2,1,22.44,1,Furnished,4.1,25420215.542236116
4758,2,3,1,17,0,27.33,0,Furnished,3.8,34724452.29490182
3754,6,3,3,16,3,1.57,1,Unfurnished,3.4,33197762.219877414
822,3,2,1,10,2,6.21,0,Furnished,4.6,11379231.806397285
4007,3,5,4,1,3,28.17,0,Unfurnished,3.6,32147421.360231884
3545,4,5,1,9,2,19.97,0,Unfurnished,2.7,29411061.52459338
4535,2,1,1,32,2,22.16,0,Semi-Furnished,2.6,31876638.061029885
3024,2,5,1,2,2,19.25,0,Semi-Furnished,4.6,25737294.057883486
3458,4,5,4,17,1,21.56,0,Semi-Furnished,4.2,29229004.16888208
3346,5,3,3,29,3,30.17,0,Furnished,4.3,28633083.133697618
970,6,1,3,9,2,25.77,1,Semi-Furnished,4.3,13731497.2941511
2526,3,5,3,19,0,2.94,1,Unfurnished,4.3,23141394.3916785
4284,6,2,3,32,2,34.81,0,Unfurnished,4.9,34012560.79573763
3557,5,3,3,23,0,26.12,0,Furnished,4.3,29418868.676035646
1220,4,4,4,25,3,1.66,1,Furnished,2.7,15810715.003790226
1871,6,1,2,6,0,24.59,0,Furnished,3.0,18238194.495498
1290,1,4,3,7,1,29.99,1,Unfurnished,4.3,12535085.777114231
504,1,3,3,10,3,6.02,1,Semi-Furnished,2.6,8078446.221797263
2507,2,4,4,21,2,16.44,0,Furnished,4.7,21884038.593180805
1056,2,4,4,16,2,31.46,1,Furnished,2.9,11967087.977269238
4999,1,4,1,19,3,10.45,0,Semi-Furnished,2.7,36730077.044634685
2535,3,3,4,1,2,14.46,1,Furnished,4.2,23453615.127459675
2295,2,2,3,8,2,13.14,1,Furnished,2.7,19868310.51743254
4340,4,4,3,29,1,2.34,1,Furnished,2.8,35398938.87139253
939,4,2,2,16,0,8.01,0,Unfurnished,3.4,10945536.56930315
4016,1,3,3,12,1,28.11,1,Semi-Furnished,3.0,29534556.539913036
3219,2,1,4,8,3,21.2,1,Furnished,3.8,25788955.312657293
4191,4,3,3,17,0,19.32,0,Furnished,2.7,32524254.880825873
434,6,1,1,30,1,19.55,1,Furnished,3.8,9802397.568771437
2086,5,5,4,9,1,3.61,0,Unfurnished,4.0,21597319.88094013
2861,4,3,4,24,3,25.3,1,Furnished,3.0,25180478.54165081
676,2,3,3,33,1,4.41,0,Furnished,3.5,8877984.21744162
4444,5,1,3,29,1,18.13,1,Furnished,4.2,35302251.19990153
2747,5,3,4,20,1,28.3,1,Unfurnished,3.9,24287411.50453146
552,3,5,4,9,2,21.87,1,Unfurnished,3.9,10256285.507326966
1476,6,1,3,18,0,23.55,0,Unfurnished,3.9,15068910.136891458
2182,2,3,2,33,1,1.9,1,Semi-Furnished,3.8,19240471.49327885
4225,6,1,1,18,3,33.58,1,Furnished,3.4,34629596.799694985
3504,2,4,1,34,3,23.36,1,Furnished,4.5,28675049.125822343
1093,2,2,3,27,1,2.31,1,Semi-Furnished,3.4,11639350.237036169
2442,6,3,1,28,3,26.23,0,Unfurnished,4.1,22967162.121108092
3136,5,1,4,25,0,33.38,0,Furnished,3.3,24943384.031805206
2612,3,3,2,1,3,20.84,1,Furnished,3.2,23603106.291466545
1648,4,4,2,16,1,5.89,1,Furnished,4.8,18888944.443084463
4558,6,2,4,23,3,17.21,0,Unfurnished,2.6,36107020.48088386
3489,3,2,4,23,3,4.72,0,Furnished,2.5,27904945.62117184
3249,3,3,3,5,1,5.27,0,Semi-Furnished,3.6,26780081.696400534
4500,4,2,3,32,3,23.2,0,Semi-Furnished,3.3,34291157.64898919
4757,1,5,2,31,1,34.31,0,Furnished,4.0,34663985.055628
1983,3,3,1,34,0,28.42,0,Semi-Furnished,2.8,16276427.817342233
2146,3,5,2,2,3,34.65,0,Furnished,4.5,20822990.862132277
1376,2,1,4,9,0,10.76,0,Semi-Furnished,2.7,11825332.544603147
4328,6,2,2,1,3,23.3,0,Unfurnished,4.6,35726193.07775085
1130,6,1,4,30,1,9.94,1,Furnished,4.2,14866133.247152144
1050,2,5,1,16,2,1.55,1,Unfurnished,3.4,13120348.335775755
2249,2,5,2,20,0,18.67,1,Furnished,3.8,20385789.238678962
2226,5,3,4,34,1,1.98,1,Unfurnished,4.0,21629131.244770806
1016,4,3,2,24,3,23.98,0,Unfurnished,2.6,11690726.082297157
4866,1,1,2,23,0,23.73,1,Unfurnished,3.5,33494365.10251376
2732,3,5,2,26,3,28.77,0,Unfurnished,4.3,23478313.40551118
694,5,1,1,3,0,15.22,0,Unfurnished,4.3,10056751.0988496
4083,4,4,3,19,0,19.54,1,Unfurnished,2.7,32266081.696371883
4000,3,5,1,15,0,19.98,1,Furnished,4.9,33080183.483062454
3309,5,2,4,22,1,15.9,1,Furnished,4.5,28813439.035604235
642,1,5,1,22,0,14.7,0,Semi-Furnished,3.3,8009316.55997335
2063,5,1,2,9,1,6.05,1,Semi-Furnished,4.2,20476294.286598947
1806,6,5,2,2,0,19.67,0,Unfurnished,3.5,19622046.665883344
3679,5,1,4,16,3,16.41,1,Furnished,4.8,31568106.6453299
819,2,2,2,9,2,13.6,0,Semi-Furnished,4.6,9948663.193445064
1703,6,3,4,22,3,15.3,0,Unfurnished,4.7,18989653.39289137
1364,4,1,3,34,0,28.97,0,Unfurnished,2.8,11676854.552250938
2781,1,5,4,10,1,28.76,1,Furnished,4.9,23632534.660659954
1307,4,5,2,14,2,28.58,0,Furnished,3.0,15211481.444683254
1457,2,2,1,3,3,1.42,1,Semi-Furnished,2.7,14973422.406609606
3579,6,3,1,34,3,5.35,0,Semi-Furnished,4.1,31386514.344944187
2441,1,1,2,5,1,7.81,0,Unfurnished,2.8,18149340.046261124
4303,1,2,3,10,1,18.54,1,Furnished,2.7,31551246.60239513
1480,6,1,3,24,1,29.88,1,Unfurnished,3.6,15568479.012827558
1387,4,4,2,25,1,2.13,1,Unfurnished,3.3,15821153.099935282
1297,4,3,1,15,3,1.19,0,Semi-Furnished,4.3,15680767.734752579
4003,5,1,1,11,0,5.97,1,Unfurnished,4.1,32343054.00302105
2600,6,4,3,32,1,29.82,1,Semi-Furnished,3.5,24464270.951770246
1174,2,5,2,25,3,5.61,0,Furnished,4.7,14349971.609404542
1594,4,2,2,18,0,5.64,0,Furnished,4.7,16457392.806785844
2941,6,4,1,33,0,3.76,1,Unfurnished,3.7,27115190.441810127
2834,2,5,3,6,1,25.48,1,Furnished,3.2,24335517.22688101
2696,5,4,4,2,0,2.67,1,Unfurnished,4.7,25951840.636456598
1161,4,2,3,1,3,29.38,1,Unfurnished,2.6,13200911.27988073
3517,4,3,3,12,0,23.48,1,Semi-Furnished,4.1,29018736.450804435
4945,5,4,3,3,0,12.33,1,Semi-Furnished,4.9,40592686.72964452
3126,2,2,4,0,2,5.74,1,Unfurnished,4.1,25627831.56524691
3777,1,1,3,30,1,13.66,0,Furnished,3.5,26935934.672676314
550,2,4,2,3,1,20.67,0,Semi-Furnished,4.2,8616767.272271743
4572,1,4,2,22,3,23.58,1,Furnished,4.6,35150899.26025049
2037,4,2,1,9,1,14.39,0,Furnished,3.4,19001616.374275446
533,5,1,1,17,1,25.04,0,Semi-Furnished,3.0,8400823.261942253
1920,4,5,4,17,3,21.7,0,Unfurnished,3.5,19195210.234224167
2210,3,2,4,25,0,32.78,1,Semi-Furnished,3.4,18242370.95809805
1831,4,4,1,25,3,32.76,1,Semi-Furnished,2.6,18166115.736756697
609,2,1,1,1,0,13.58,0,Unfurnished,4.8,7413185.567702759
2371,4,2,3,6,0,5.41,1,Furnished,4.7,22519428.97374134
4566,1,2,2,8,0,32.26,0,Semi-Furnished,3.7,31826030.009298146
4263,1,5,1,23,1,16.55,1,Furnished,2.7,32543076.648820825
3591,5,3,1,31,0,29.34,1,Unfurnished,2.5,28594779.037847675
451,3,1,2,17,2,7.41,1,Furnished,3.4,8460998.502092415
1436,2,1,4,23,2,9.05,0,Furnished,3.2,13065679.761933237
4984,3,2,2,5,1,17.24,0,Unfurnished,2.7,36367584.212825425
1483,1,2,4,34,3,10.92,0,Furnished,3.9,13293840.043717425
4634,6,2,1,3,2,33.48,1,Unfurnished,2.5,36822741.47352001
3948,5,1,3,9,3,32.66,0,Furnished,3.7,31715239.025267407
4262,6,1,3,31,3,13.14,0,Semi-Furnished,2.8,34073109.849390864
1702,3,4,4,4,1,4.68,1,Semi-Furnished,4.7,18410865.22638641
4946,6,5,1,20,3,16.99,1,Furnished,2.9,41729801.15148477
522,4,2,4,1,2,10.95,1,Unfurnished,2.9,9599142.413575912
3731,5,1,2,4,2,3.85,1,Unfurnished,5.0,31795082.589576058
1868,6,2,1,13,1,27.48,1,Semi-Furnished,2.6,18923793.042902187
858,1,1,1,30,1,24.43,1,Unfurnished,2.6,7182171.897355469
4833,1,3,2,4,2,6.86,0,Unfurnished,3.5,35338889.91943745
2676,4,2,2,29,1,8.11,1,Unfurnished,3.1,22776766.554758884
2767,4,2,4,14,2,22.74,0,Semi-Furnished,4.8,23801870.274220083
3698,4,1,4,12,2,27.44,1,Semi-Furnished,4.7,29873019.010439772
2860,4,2,3,12,1,19.05,1,Unfurnished,2.6,23772915.083389718
2344,6,4,2,30,0,6.26,0,Semi-Furnished,4.3,23107705.27080591
2935,6,3,2,11,0,14.09,1,Furnished,4.9,27897692.547952555
1159,1,3,3,3,2,17.2,1,Unfurnished,4.6,12211001.020730581
2507,2,3,1,6,2,23.83,0,Furnished,4.5,21392214.90449866
2346,5,2,2,21,3,5.93,1,Furnished,4.3,23496194.849034626
3568,6,3,2,21,3,4.97,0,Furnished,4.1,32002683.183077957
1277,2,1,2,5,1,20.9,0,Semi-Furnished,4.2,11777283.247944752
1059,3,2,1,29,3,13.88,0,Furnished,2.8,11715045.560091639
3151,3,4,3,8,3,19.62,1,Semi-Furnished,4.6,27692640.928375624
4691,6,5,1,29,3,18.36,0,Semi-Furnished,3.4,38948969.708873935
3820,3,2,4,32,1,15.65,1,Unfurnished,3.4,29153058.637718327
3768,2,3,2,29,3,26.59,1,Semi-Furnished,2.7,28832044.00454402
1716,3,4,2,5,3,1.73,0,Semi-Furnished,4.7,18495688.18214971
4393,3,4,2,24,3,16.86,1,Unfurnished,3.8,34794142.28462754
533,1,2,4,33,3,31.31,1,Unfurnished,4.7,6655837.742342779
4608,4,4,3,17,0,11.29,1,Semi-Furnished,3.4,36688793.51771159
4476,6,2,2,12,2,15.72,1,Semi-Furnished,4.0,37221681.04358165
4658,5,1,1,28,1,8.84,1,Furnished,4.2,37087348.675218835
4354,4,5,4,19,1,10.09,1,Semi-Furnished,2.8,35597352.11322567
4978,1,2,1,28,0,23.04,1,Semi-Furnished,2.9,34739167.964677066
3223,6,3,2,9,0,20.19,1,Furnished,3.5,29021828.771789595
4348,2,5,4,11,3,30.6,1,Unfurnished,5.0,34463921.06416153
1917,3,1,3,0,0,14.86,1,Furnished,3.0,17367680.146799624
3440,4,4,3,18,2,29.59,1,Furnished,4.6,29763598.817406714
728,6,4,1,26,2,18.51,0,Furnished,3.9,13002701.55241262
505,2,5,1,31,0,24.42,1,Semi-Furnished,4.6,8519610.926548244
528,6,2,4,7,1,19.08,1,Furnished,3.1,11241401.045319764
2464,6,4,1,30,3,14.52,0,Semi-Furnished,4.1,24379440.664805166
2546,3,2,3,26,0,19.46,0,Furnished,4.0,20811698.770754576
3069,6,4,3,33,0,24.16,0,Furnished,3.7,27135154.007719576
1215,5,3,3,5,2,23.73,1,Furnished,4.5,16128172.81967789
1866,6,2,4,19,2,4.5,0,Unfurnished,3.9,19435126.179600243
4863,6,2,3,4,3,28.83,0,Semi-Furnished,4.5,39221446.04459813
4418,1,4,3,22,2,3.14,0,Furnished,4.0,33725959.39075287
3422,5,4,3,20,1,17.2,1,Furnished,3.2,30033321.492866736
4749,6,5,2,9,1,23.04,0,Semi-Furnished,3.9,39249170.91862975
2445,4,5,3,5,0,3.93,0,Unfurnished,3.3,22639810.248885132
956,1,2,3,0,1,1.94,1,Unfurnished,4.4,10693346.945458809
3540,4,3,1,27,1,22.01,0,Unfurnished,3.7,27933662.775643285
2020,2,5,2,19,0,14.89,0,Furnished,4.7,18733460.53883496
2953,2,4,2,33,2,20.18,0,Unfurnished,4.6,23593276.38085051
402,5,2,4,16,0,26.73,0,Furnished,3.8,8368600.890197091
3246,4,1,3,9,1,19.83,0,Unfurnished,5.0,26082205.413579945
1301,4,3,3,7,3,12.83,0,Furnished,4.0,15670556.98670269
3456,2,5,3,30,3,32.52,1,Unfurnished,3.5,27510114.232720714
2018,3,1,1,10,1,6.52,1,Unfurnished,3.7,17982977.50514283
1349,2,5,3,20,1,33.1,0,Semi-Furnished,3.3,13026363.939576218
497,2,3,4,25,1,7.87,0,Furnished,2.9,7542764.526796505
3074,3,1,2,4,0,15.51,1,Unfurnished,3.1,24103782.62073486
1745,4,5,4,15,0,11.83,0,Furnished,4.3,18614639.729855776
4164,5,1,2,6,1,21.66,1,Unfurnished,4.2,33233469.068388008
2920,2,4,4,28,1,27.85,0,Furnished,4.0,23358795.851764705
3181,1,1,3,6,1,28.51,0,Furnished,3.4,23045064.277958646
3864,3,2,1,30,2,26.93,1,Semi-Furnished,3.3,29656292.028146006
4452,4,5,4,27,3,34.89,0,Semi-Furnished,2.9,34987761.71370503
4079,3,4,4,6,3,29.48,0,Semi-Furnished,2.7,31930857.259415835
4668,4,3,2,0,2,16.54,0,Furnished,4.4,37443129.94332028
3068,6,5,2,5,1,27.8,0,Unfurnished,3.0,27525608.916175943
2838,4,3,3,22,0,22.31,0,Furnished,2.6,23445198.671113346
2437,4,3,1,8,0,19.69,1,Unfurnished,2.9,21421291.444975242
3199,3,2,1,15,1,18.43,1,Semi-Furnished,3.0,25635276.08120438
4776,5,4,2,15,1,17.42,0,Semi-Furnished,4.0,38231171.743260935
1918,3,1,2,9,0,32.08,0,Furnished,3.7,16042089.965788994
3648,3,1,2,8,2,21.66,1,Furnished,3.2,28822579.332315113
415,6,3,4,23,1,6.31,1,Furnished,4.1,11504906.409101533
4431,5,2,3,1,1,3.96,0,Furnished,4.4,36377611.84354894
3136,3,2,3,11,0,22.79,0,Furnished,3.9,24856548.24601375
1093,2,2,3,6,3,10.92,0,Semi-Furnished,2.9,11536347.78791532
3740,4,1,2,22,0,8.26,1,Semi-Furnished,3.5,29576085.588833947
3653,1,4,4,11,1,11.35,0,Semi-Furnished,4.9,28425437.365268074
4773,4,1,3,11,1,14.16,1,Unfurnished,3.3,36201953.164525606
3595,5,2,4,17,1,2.66,0,Unfurnished,3.5,29535240.50651572
719,5,4,3,34,0,12.6,0,Unfurnished,3.8,10838410.326054364
3683,2,5,1,17,1,31.67,0,Semi-Furnished,3.8,28527039.56801667
1907,6,5,2,14,3,29.08,1,Furnished,3.3,21811273.20976979
661,2,3,3,31,0,29.0,0,Semi-Furnished,4.8,7731039.7697647195
1649,3,3,1,29,0,30.94,0,Semi-Furnished,4.8,14928043.425506728
3520,5,2,3,29,3,33.37,1,Furnished,4.6,29952018.10849867
4788,6,5,4,4,2,19.91,1,Semi-Furnished,3.0,40393660.30617319
1947,1,3,1,0,2,9.34,0,Unfurnished,4.9,17142682.25995461
2161,6,2,3,23,2,2.4,1,Unfurnished,3.3,21792581.024100393
3527,1,3,4,24,3,25.91,0,Furnished,4.4,26937764.26213195
4714,3,4,1,28,0,1.31,0,Semi-Furnished,3.8,36153189.37606575
1509,2,1,2,24,1,22.37,1,Furnished,3.0,13303936.7668713
1121,1,2,3,15,1,23.64,0,Unfurnished,3.9,9625867.947213886
3544,5,5,2,5,3,20.17,1,Furnished,3.1,32151808.69893782
2014,3,2,2,33,2,32.37,0,Unfurnished,4.3,16686779.6793904
3150,1,2,4,20,2,22.08,0,Semi-Furnished,3.9,23400601.10951998
2081,3,2,3,9,1,1.32,1,Unfurnished,4.7,19523122.585137952
1224,1,3,1,29,2,26.43,0,Semi-Furnished,3.9,10982827.23499538
3572,6,4,4,12,2,2.54,1,Semi-Furnished,3.5,32673812.369021572
1457,6,2,3,11,1,14.95,0,Furnished,4.8,17319324.21483937
4288,6,4,1,0,1,3.51,1,Furnished,2.6,37278301.893384345
1275,3,1,4,29,1,19.02,1,Furnished,4.4,13147061.293181615
2975,5,4,4,7,0,22.58,1,Unfurnished,3.4,26330567.067007273
2782,1,5,4,27,1,18.88,1,Furnished,4.0,23240203.278673008
1117,3,4,1,30,1,2.85,0,Furnished,4.3,13503792.264681974
816,6,5,2,33,2,32.44,0,Furnished,3.5,13185585.298776928
841,1,3,3,3,0,31.35,1,Semi-Furnished,4.1,9138434.620118128
3076,2,5,4,7,3,17.64,0,Furnished,4.8,26732086.51622897
1635,5,2,1,6,3,8.74,0,Semi-Furnished,3.2,17670562.586361974
3391,1,5,2,28,1,3.33,1,Semi-Furnished,3.5,27250017.22785542
2145,6,4,2,15,0,18.27,0,Unfurnished,3.3,20968530.283729214
3259,2,2,4,22,1,22.99,1,Furnished,2.9,25165187.244182676
3442,4,4,3,29,0,1.63,1,Semi-Furnished,4.4,29585963.276352037
2660,1,2,3,1,2,28.4,1,Furnished,3.7,21408552.921451192
4872,5,3,1,9,3,31.64,0,Furnished,4.0,38882841.37227279
4850,1,1,3,7,1,13.88,1,Semi-Furnished,4.1,35081492.24920329
704,4,3,2,28,0,5.4,1,Semi-Furnished,2.9,10569985.526345633
3904,6,5,2,27,1,8.46,0,Furnished,2.6,33701990.67240154
1751,5,2,4,27,2,4.51,0,Furnished,3.1,18058722.80352275
2131,3,4,1,30,2,32.36,1,Unfurnished,3.2,18786933.025677018
4650,1,4,1,33,1,1.31,0,Furnished,3.2,34408310.51607202
944,3,1,4,1,0,17.0,0,Unfurnished,3.0,9541151.137781058
2012,4,5,2,3,0,20.46,0,Furnished,3.4,19955519.538417887
1792,5,3,3,27,1,31.73,0,Unfurnished,4.4,17267692.51714773
3655,4,2,1,22,3,33.82,1,Semi-Furnished,3.6,29449370.3645662
1306,5,1,2,0,3,8.19,1,Unfurnished,2.7,15350307.469084784
1472,4,4,2,14,0,10.68,1,Semi-Furnished,4.2,16726547.500191819
4178,3,5,2,7,1,18.13,1,Semi-Furnished,4.1,34154960.58162531
407,5,5,2,21,0,23.54,0,Furnished,4.3,10103170.427726373
2965,2,1,1,27,1,1.14,0,Unfurnished,4.7,22815916.391639758
2766,4,1,2,8,2,30.19,0,Unfurnished,3.4,22240769.19803234
